id,level,profile,stack,experience,salary,location,comments
15d9b797a28358023dc2df8eca561fe1,senior,Analyst/Programmer,"microservices, springboot, java, web services, jenkins, kubernetes, docker",7.0,62.0,Madrid ,
f127c4604fe8a3e665d34bd9cf48d945,senior,Analyst/Programmer,"microservices, springboot, java, web services, jenkins, kubernetes, docker",5.0,50.0,Madrid ,
3343676ed6f54f89e3fc2e8ec5a5e5a6,senior,Analyst/Programmer,"microservices, springboot, java, web services, jenkins, kubernetes, docker",6.0,56.0,Madrid ,
cc62ce6969f1cf9949e18eecaabb63b1,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,32.0,Madrid ,
7b148a375a9b652263abed521c75494c,senior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",3.5,38.0,Madrid ,
d6c469d5f92d761fa9ca4e75575a0ba2,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,31.0,Madrid ,
1da1115a869ea9af7d1438c538b70b3d,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",1.0,23.0,Madrid ,
5271113824db018f5efea91844634ac0,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.5,34.0,Madrid ,
4ebafbd4935db3a5a79fbbebf260f1c7,senior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",3.0,33.0,Madrid ,
b6fcb728ff19427067ae3ab240c824d2,junior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",2.0,29.0,Madrid ,
af539d4a9cfb0dfe800eb6cebd761eeb,senior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",3.5,38.0,Madrid ,
dc1d34fb08a598a795b61f6055a5c0ec,senior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",3.0,35.0,Madrid ,
4ba6060d0c1f968997e256e206918c83,senior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",3.0,36.0,Madrid ,
470440c3eddaac5fb327af229950850d,expert,Analyst/Programmer,".NET, ASP.NET, MVC, SQL, C#, javascript, jquery",10.0,45.0,Madrid,
8d6a76c53a3ba32bca66d224fbf4f6d9,senior,Analyst/Programmer,".NET, ASP.NET, MVC, SQL, C#, javascript, jquery",7.0,35.0,Madrid,
04c5ebbf36448b0ebfb9188ccf873557,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",4.0,28.0,Madrid,
bf228af07686bd9927cdbaab2d2f04dd,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",4.0,30.0,Madrid,
96c52f2a3fddd0448671e7d16bb947f2,junior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",1.0,18.0,Madrid,
9c7c77edc8b74c84c8c7ff4a9f77b580,senior,Programmer,"java, oracle, SQL, web services, spring, maven",3.0,34.0,Madrid ,
d8970eee93eced30769d857714952e0f,expert,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",9.0,45.0,Madrid,
05c41af53acdaa6301efe1ca8d65759c,senior,Programmer,"java, oracle, SQL, web services, spring, maven",3.0,33.0,Madrid ,
8278aae430edf89c8ff457d73805a113,junior,Programmer,"java, oracle, SQL, web services, spring, maven",1.5,25.0,Madrid ,
cf09f62f5b05c964d0001d68176399d7,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",3.0,31.0,Madrid,
04c5ebbf36448b0ebfb9188ccf873557,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",3.0,28.0,Madrid,
9188f041b4754f81c2234dd674b947ff,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",3.0,31.0,Madrid,
52a81d2072d85af4290643f1a3b17986,junior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",2.5,25.0,Madrid,
5f835fe34ceee6b2e9e0834463b3d114,expert,Analyst/Programmer,".NET, ASP.NET, MVC, SQL, C#, javascript, jquery",8.0,40.0,Madrid,
c297b2175da3921b07508f6ec4fa0858,senior,Analyst/Programmer,".NET, ASP.NET, MVC, SQL, C#, javascript, jquery",5.0,35.0,Madrid,
29a688e6be171da48fd47c9bcaf79e28,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",3.0,28.0,Madrid,
ddd4a401180c74c88689836b01e1f55f,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",4.0,27.5,Madrid,
293087c35792630cfa2725e46513112a,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",5.0,35.0,Madrid,
1d2b3ec31abcb623fd247422ba48a666,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",3.0,25.0,Madrid,
6889d30542499f1702f5b436d57a2e84,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",3.0,23.0,Madrid,
b04386f80fccef8be762283a68d69190,junior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",2.0,23.0,Madrid,
bdc54fbbb4068d9ccc993fe133314090,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",3.0,24.0,Madrid,
24fe1ccb6d947ecb517e6b2df99b4e64,junior,Analyst/Programmer,".NET, ASP.NET, MVC, SQL, C#, javascript, jquery",2.0,24.0,Madrid,
4e59058d1b3dca63772bf5a2a27567d4,expert,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",9.0,38.0,Madrid,
2c882e79b4a1a5febb686140a8e430f3,senior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",7.0,35.0,Madrid,
ee2f89e4fd82596fc5d2a445e170daa3,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",4.0,28.0,Madrid,
62af6d90bc69fc4f45c5fc2f9fdd3aa6,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",4.0,30.0,Madrid,
6e03727ab8ca2607622e4bb48278d248,junior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",2.0,22.0,Barcelona,
6b33c71561ebf9a135ce040522fd8f00,junior,Programmer,"java, oracle, SQL, web services, spring, maven",1.0,18.0,Madrid ,
579303970c06373718ef6623bf307027,senior,Analyst/Programmer,".NET, ASP.NET, MVC, SQL, C#, javascript, jquery",3.0,30.0,Barcelona,
b2c2c8d2b5a7feb4deb20b30075ff42a,senior,Analyst/Programmer,".NET, ASP.NET, MVC, SQL, C#, javascript, jquery",3.0,29.5,Barcelona,
ccb7dff510a05df16e5ac7a3a5e6fc64,junior,Programmer,"java, oracle, SQL, web services, spring, maven",2.0,26.0,Madrid ,
36c35276ba5f5d527051511c3349c8b0,senior,Analyst/Programmer,".NET, ASP.NET, MVC, SQL, C#, javascript, jquery",4.0,30.0,Barcelona,
5465de7fc2b8d3411bb4a53b4cd3e604,junior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",2.0,24.0,Barcelona,
4ade10ab8ae51906da1c479146c33dc1,senior,Analyst/Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",5.0,46.0,Barcelona,
e51e81c39dda5c921f575865062fd48b,senior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",3.0,21.0,Barcelona,
194773d653ee69ef84b22fd9ced42226,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",3.0,27.0,Barcelona,
aca5d1c632877e9b78cc42828b2a1b21,senior,Analyst/Programmer,".NET, ASP.NET, MVC, SQL, C#, javascript, jquery",3.0,28.0,Barcelona,
97dbc4b04ed70c7bbad8b5c60812158e,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",4.0,32.0,Barcelona,
69e31d8dec3069a3b00775db3f06439c,junior,System Administrator,"remedy, jira, active directory, linux, oracle, SQL, windows",2.0,18.0,Barcelona,
b2261808a4425d38fefb7d19c48cadc4,senior,Data Analyst,"python, powerBI, SQL, spark, git, azure, aws ",3.0,33.0,Barcelona,
e27e6a5988b2b51efd52cf411d6ab9f6,expert,Analyst/Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",8.0,40.0,Barcelona,
58c7fca598275aa71331335ea09a6cab,junior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",2.0,20.0,Barcelona,
106cf6184b5311cb707acffec6ee6ab6,junior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",2.0,24.0,Barcelona,
534cca784ed5dce8deb172a920eeac30,senior,Analyst/Programmer,".NET, ASP.NET, MVC, SQL, C#, javascript, jquery",4.0,33.0,Barcelona,
387cfa0d5eddcd6ad9d3bc4a1b281aa8,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL",5.0,36.0,Barcelona,
d6cdf5c64bb35780720e131b92cc3d70,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL",4.0,34.0,Barcelona,
4affacaf2a5edb5e69b88bd90b2390f1,senior,Programmer,"java, oracle, SQL, web services, spring, maven",3.0,32.0,Madrid ,
7618836a53fca9913ea18ae651adfd70,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL",7.0,50.0,Barcelona,
b006c9e5ce49f38f082fba84dd59c9f5,junior,System Administrator,"remedy, jira, active directory, linux, oracle, SQL, windows",2.0,16.5,Barcelona,
ed6b5e4ada58c758f7f2e38b57657e47,junior,System Administrator,"remedy, jira, active directory, linux, oracle, SQL, windows",2.5,18.0,Barcelona,
b5d8c309e7f8e6abe84fcd806a39bbde,junior,Programmer,"java, oracle, SQL, web services, spring, maven",2.0,27.0,Madrid ,
078ca7409e74fb74019a29b06f5545da,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL",3.0,35.0,Barcelona,
134d383758858d809bbfcc3378c38a76,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL",4.0,35.0,Barcelona,
a92df126e1e51aad441f8fe1f2b9bd8d,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL",5.0,45.0,Barcelona,
99e6173baabbe09c1053b8283fff8301,senior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",7.0,34.0,Barcelona,
c55b101d34987b5301ecc42558e394b9,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",3.0,25.0,Barcelona,
b5d8c309e7f8e6abe84fcd806a39bbde,junior,Programmer,"java, oracle, SQL, web services, spring, maven",2.0,27.0,Madrid ,
26740dea2a283c06073bd34cfa996ff5,junior,System Administrator,"remedy, jira, active directory, linux",1.0,14.0,Barcelona,
2a534a48fbbd34c57a4b1a8f16760746,junior,Programmer,"java, oracle, SQL, web services, spring, maven",1.0,19.0,Madrid ,
ced68650842758a8c2c6afdf42cd1ab5,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",3.0,27.0,Barcelona,
f5785d2099b2e79b916b4f26da53791b,junior,System Administrator,"remedy, jira, active directory, linux, oracle, SQL, windows",2.0,18.0,Barcelona,
382a0c24c7d97a9945ff3adb60d29262,junior,Programmer,"java, oracle, SQL, web services, spring, maven",2.0,28.0,Madrid ,
d75760a394e0c82899812afa201ee37a,junior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",2.0,27.0,Barcelona,
57e6bdee6265d1c74ea4f34dc42258e5,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",4.0,30.0,Barcelona,
6f467e25aaff5aedf2e1792ce7e90bc4,senior,Analyst/Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",3.0,33.0,Barcelona,
829b538b9c176861a6f8072fd8ccd5e5,senior,Analyst/Programmer,"java, spring, microservices",3.5,38.0,Barcelona,
a0e8e7c8306b83a5e6c5dceb4ffe0880,junior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",1.0,21.0,Barcelona,
2acd4e128977b987d5adc88c79e4eb81,senior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",3.0,30.0,Barcelona,
1e7996cd05cb440b77120d9d73dede4d,junior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",1.0,18.0,Barcelona,
382a0c24c7d97a9945ff3adb60d29262,junior,Programmer,"java, oracle, SQL, web services, spring, maven",2.5,28.0,Madrid ,
e2fef767c285860ca0c29268d1f4ccc4,junior,Programmer,"java, oracle, SQL, web services, spring, maven",2.0,24.0,Madrid ,
478392a5510d70e4f16a348ad4f17796,junior,Programmer,"java, oracle, SQL, web services, spring, maven",2.0,26.0,Madrid ,
ddb7f76aaea6f33db5fec36a54f97092,junior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL",2.5,30.0,Barcelona,
7091909b01286baad4812ddb1895cf4b,expert,Analyst/Programmer,"oracle, sql, pl/sql",10.0,32.0,Barcelona,
78cee2923ba1f0bb05eea5e51db5aa26,junior,Programmer,"javascript, nodejs, reactjs, mongodb, HTML5, CSS3, git",2.0,23.0,Barcelona,
011da68254ca54c07f27c3384f6adffe,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL",6.0,45.0,Barcelona,
c3c8a24fac248b039e41ea367c0db1e7,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,27.0,Madrid ,
8270386898d879937f8f9bdd98f81436,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,22.0,Madrid ,
b91afee6a68edd42b7aba6f42482ff6e,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",4.0,36.0,Barcelona,
729f4965ee05b32eaf4bcbb5e4f40bf3,senior,Programmer,"javascript, nodejs, reactjs, mongodb, HTML5, CSS3, git",3.0,32.0,Barcelona,
a3aeb5f807c8dd1005897040d468e63a,senior,Analyst/Programmer,"microservices, springboot, java, web services, jenkins, kubernetes, docker",3.0,35.0,Barcelona,
cd1cf0e1eea6be75e08308bbd7104d0c,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL",5.0,40.0,Barcelona,
be71e770313561f6240615d69cf6fbfd,junior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",2.0,24.0,Barcelona,
febb20e3750dc80f5003b7a9fc10f8ba,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",3.0,31.0,Barcelona,
f2f10d10af2155ebf673659537261e74,junior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",2.0,21.0,Barcelona,
db05578656c01c58f4472d35967e63cf,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL",3.0,27.0,Barcelona,
6a52bd918008aa1ad0bad9a85441730f,senior,Data Analyst,"python, powerBI, SQL, spark, git, azure, aws ",4.0,37.0,Barcelona,
64b7d784604028394489e76505860136,senior,Data Analyst,"python, powerBI, SQL, spark, git, azure, aws ",4.0,37.0,Barcelona,
32a27bf0f8d6d4929aeeca34dceb7344,senior,Data Analyst,"python, powerBI, SQL, spark, git, azure, aws ",4.0,37.0,Barcelona,
11140225e83e8b2faa0a9a74903133c5,senior,Analyst/Programmer,"microservices, springboot, java, web services, jenkins, kubernetes, docker",3.0,34.0,Barcelona,
0a2843a63737eea82ee4ec191023d938,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",3.0,30.0,Barcelona,
3e9bc4df1b50995e9181ed2b75fc9173,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",3.0,28.0,Barcelona,
167617f09ecaf26a80653158957d0bfb,senior,Analyst/Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",5.0,50.0,Barcelona,
1d7d84a6ea6cf244eeb873492f850ec4,senior,Analyst/Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",5.0,50.0,Barcelona,
c9ccfd5e5c4cc227620e4f1bed344bf1,senior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",3.0,29.0,Madrid ,
a3aeb5f807c8dd1005897040d468e63a,senior,Analyst/Programmer,"microservices, springboot, java, web services, jenkins, kubernetes, docker",3.0,35.0,Barcelona,
11140225e83e8b2faa0a9a74903133c5,senior,Analyst/Programmer,"microservices, springboot, java, web services, jenkins, kubernetes, docker",3.0,34.0,Barcelona,
f19ef606f6415e86851e508532fe3436,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",3.0,28.0,Barcelona,
a3aaa4a98a606ac596856e8397a8aa2f,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",4.0,28.0,Barcelona,
ca6f978d60dc0da112098531eba591ca,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL",3.0,28.0,Barcelona,
a475478c9e33ce302c0e04d5e22364e5,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,22.0,Madrid ,
1c31ce6099e25be72e14ed3ae4a00867,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,24.0,Madrid ,
5cd2b5310bc4501a685dc03847486c9c,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.0,18.0,Madrid ,
42022e23c68a1568313be21a4b4059e4,senior,Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",3.0,36.0,Barcelona,
7f4a9f8ea25961e7e10fb8e1bfcdb6da,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",4.0,28.0,Barcelona,
a67640c8e43df112143267d3a5ffcfad,senior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",3.0,33.0,Madrid ,
72def8f3ebdca40e78c0815555d3e50b,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",3.0,35.0,Barcelona,
99ef256e855b835d6c55939a713af2e8,senior,Testing,"cucumber, selenium, jenkins, java, scrum, guerkin",4.0,44.0,Barcelona,
aa241c4be27361d82c3f867638e2e013,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",4.0,32.0,Barcelona,
d782c57653b62d542edfc89a46574d0c,senior,Analyst/Programmer,".NET, ASP.NET, MVC, SQL, C#, javascript, jquery",6.0,40.0,Barcelona,
1fde85032367d1246d69ecbbb044db4c,senior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",6.0,30.0,Barcelona,
20f48b0c38ffa3a659114fe63e87665f,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",3.0,26.0,Barcelona,
586744d64e615926a03ccf4558ea435f,expert,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",10.0,45.0,Barcelona,
382a0c24c7d97a9945ff3adb60d29262,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,28.0,Madrid ,
dbedbe275645fb66ffc0fb9fd6215600,senior,Analyst/Programmer,"microservices, java, springboot, hibernate, jpa, docker, jenkins, oracle, SQL",4.0,42.0,Barcelona,
e2fb54b803546bdea494875442883967,senior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL",3.0,30.0,Barcelona,
22b9650279a1dafff2edb9ec926b6091,junior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL",2.0,24.0,Barcelona,
e7b004001379b2e371480725b3a24bef,junior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL",2.0,24.0,Barcelona,
d609d6f8692ad636301f07d126b79940,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",3.0,28.0,Barcelona,
09ed871545cfaa2c80745929e6278152,senior,Data Analyst,"python, powerBI, SQL, spark, git, azure, aws ",4.0,39.0,Barcelona,
6357926488eac2ab2583f1ba8fbd518d,senior,Data Analyst,"python, powerBI, SQL, spark, git, azure, aws ",3.0,32.0,Barcelona,
571bcaeca530ac9defdf8bebafcb72c6,senior,Data Analyst,"python, powerBI, SQL, spark, git, azure, aws ",3.0,31.0,Barcelona,
009862d484cb9decd7aae7c851002cf5,expert,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",8.0,38.0,Barcelona,
9c23bd1f9f073ebb938b4a4aeb11eee2,junior,System Administrator,"remedy, jira, active directory, linux, oracle, SQL, windows",2.0,17.0,Barcelona,
52a81d2072d85af4290643f1a3b17986,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,24.0,Madrid ,
e655500d73e7eda88616e29d02776df6,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,24.0,Madrid ,
fc57b2128d634412417f16393be29b81,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",3.0,27.0,Barcelona,
4d8056e8e68f2ae6df8b6a9acaf96641,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",4.0,30.0,A Coruña,
47e961ecc18895ddb272dce1a3b0d8e6,junior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",2.0,23.0,A Coruña,
30878fed2d19f0ea8545897b6ca420c5,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,28.0,Madrid ,
943ad6479b2ef61e14e63c58850ad6a3,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.0,19.0,Madrid ,
c1057bba6993010e0f481fb3175c8ee9,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",3.0,28.0,A Coruña,
bd1e25ec19df8e7ec2884de0a492a33e,senior,Data Analyst,"python, powerBI, SQL, spark, git, azure, aws ",4.0,40.0,A Coruña,
2c4ea35cf5e2f6ecbc4e39d5e24f98e2,senior,Data Analyst,"python, powerBI, SQL, spark, git, azure, aws ",4.0,37.0,A Coruña,
bf6c38d387bb7c94056dc42b6e163516,senior,Data Analyst,"python, powerBI, SQL, spark, git, azure, aws ",4.0,37.0,A Coruña,
b006c9e5ce49f38f082fba84dd59c9f5,junior,System Administrator,"remedy, jira, active directory, linux, azure, office 365, oracle, SQL, windows, unix",1.0,16.5,A Coruña,
6511953d37292a10aeeee353510e55f3,senior,Analyst/Programmer,".NET, ASP.NET, MVC, SQL, C#, javascript, jquery",4.0,30.0,A Coruña,
0157005856ee40379bf6006b9bf6c89a,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,28.0,Madrid ,
c66274d2536821b97248412a9bdad297,senior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",4.0,45.0,Madrid ,
e4edf2b7a41711e3e3f1b29d7230e9f3,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",3.0,27.0,A Coruña,
41eb0c30fd0d576b0370786fb65cc1bc,junior,Programmer,"angular, javascript, jquery, HTML5, CSS3, boostrap, SQL",2.0,21.0,A Coruña,
a2a997e94f93361c3e5172991ed4882e,senior,Programmer,"angular, javascript, jquery, HTML5, CSS3, boostrap, SQL",3.0,25.0,A Coruña,
c182e89f9e135f23e30b0fcb683fa4c6,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,23.5,Madrid ,
4a208425668e18a4a13260b47465ca5e,senior,Analyst/Programmer,".NET, ASP.NET, MVC, SQL, C#, javascript, jquery",4.0,31.0,A Coruña,
65518ad2124402962e6fcae2dec6eacb,senior,Programmer,"angular, javascript, jquery, HTML5, CSS3, boostrap, SQL",3.0,27.0,A Coruña,
c182e89f9e135f23e30b0fcb683fa4c6,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,24.0,Madrid ,
a8557e02f1611f6abc6e53f06b311941,senior,Data Analyst,"python, powerBI, SQL, spark, git, azure, aws ",3.0,35.0,A Coruña,
0a1d59e239c6e28a0d2a8074a582c8bf,senior,Programmer,"angular, javascript, jquery, HTML5, CSS3, boostrap, SQL",4.0,28.0,A Coruña,
8ff94d0389a19d99803db5b8b21e961f,senior,Analyst/Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",6.0,35.0,A Coruña,
95c3c5c6df29dbeb8ae77877586c5c32,senior,Programmer,".NET, ASP.NET, entity framework, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",3.0,27.0,A Coruña,
0d5a8c99954387e09e1736d6aab848df,senior,Programmer,".NET, .NET Core, angular, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",3.0,25.0,A Coruña,
0d72db4a739e91caa0559b82980d4807,senior,Programmer,".NET, .NET Core, angular, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",3.5,27.0,A Coruña,
7186cd0086f8155e288892af79db5ddd,senior,Programmer,".NET, .NET Core, angular, MVC, SQL, bootstrap, jquery, C#, HTML5, CSS3",3.0,28.0,A Coruña,
e67ea018eb3c7c9c8110dbfe01dab09b,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,29.0,A Coruña,
f79fe8706878c9aa204dda4e8b2aa55f,senior,Programmer,"angular, javascript, jquery, HTML5, CSS3, boostrap, SQL",4.0,28.0,A Coruña,
a8d4c124a711e1a7724e6be0e4b81dae,senior,Programmer,".NET, azure, SQL, C#, HTML5, CSS3, javascript",4.0,31.5,A Coruña,
e67ea018eb3c7c9c8110dbfe01dab09b,senior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",3.0,29.0,A Coruña,
e2fb54b803546bdea494875442883967,senior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",3.0,30.0,A Coruña,
5df3898d4e2535d4559f3fb919585818,junior,Analyst/Programmer,"java, spring, hibernate, maven, eclipse, SQL",1.0,20.0,A Coruña,
8d416e546f4c0b56443f1b1ab2fd855b,senior,Programmer,"C++, C, SQL, oracle, linux, HTML5, CSS3, python",3.0,31.0,A Coruña,
6b33c71561ebf9a135ce040522fd8f00,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",1.0,20.0,A Coruña,
d1fcd98238f911cf074f9555794bdb77,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,25.0,A Coruña,
bd7852f0a10d4b7135e51c5be068f5e7,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,23.0,A Coruña,
d1fcd98238f911cf074f9555794bdb77,junior,Programmer,"java, angular, javascript, oracle, SQL, spring, maven",2.0,25.0,A Coruña,
